Liu,|||C.|||et|||al.|||2005.|||Selecting|||thresholds|||of|||occurrence|||in|||the normal hasYear noLongAuthorLine other TOKEN-Liu, L Li Liu Liu, , u, iu, Liu, InitCap nonNum 4 no no lastName no no no TOKEN-C. C C. C. C. . C. C. C. singleCap nonNum 0 no no no no no no TOKEN-the t th the the e he the the others nonNum 32 no no no no no publisherName xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
prediction|||of|||species|||distributions.-Ecography|||28:|||385- normal noYear noLongAuthorLine hyphen TOKEN-prediction p pr pre pred n on ion tion others nonNum 0 no no no no no no TOKEN-of o of of of f of of of others nonNum 48 no no no no placeName publisherName TOKEN-385- 3 38 385 385- - 5- 85- 385- others 3dig 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
393. normal noYear noLongAuthorLine period TOKEN-393. 3 39 393 393. . 3. 93. 393. others 3dig 0 no no no no no no TOKEN-EMPTY E EM EMP EMPT Y TY PTY MPTY AllCap nonNum 0 no no no no no no TOKEN-393. 3 39 393 393. . 3. 93. 393. others 3dig 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Loiselle,|||B.|||A.|||et|||al.|||2003.|||Avoiding|||pitfalls|||of|||using|||species normal hasYear noLongAuthorLine other TOKEN-Loiselle, L Lo Loi Lois , e, le, lle, InitCap nonNum 4 no no lastName no no no TOKEN-B. B B. B. B. . B. B. B. singleCap nonNum 32 no no no no no publisherName TOKEN-species s sp spe spec s es ies cies others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
distribution|||models|||in|||conservation|||planning.-Conserv. normal noYear noLongAuthorLine period TOKEN-distribution d di dis dist n on ion tion others nonNum 0 no no no no no no TOKEN-models m mo mod mode s ls els dels others nonNum 0 no no no no no no TOKEN-planning.-Conserv. p pl pla plan . v. rv. erv. others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Biol.|||17:|||1591-1600. normal hasYear noLongAuthorLine period TOKEN-Biol. B Bi Bio Biol . l. ol. iol. InitCap nonNum 0 no no no no no no TOKEN-17: 1 17 17: 17: : 7: 17: 17: others 2dig 0 no no no no no no TOKEN-1591-1600. 1 15 159 1591 . 0. 00. 600. others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Lowe,|||D.|||G.|||1995.|||Similarity|||metric|||learning|||for|||a|||variable- normal hasYear noLongAuthorLine hyphen TOKEN-Lowe, L Lo Low Lowe , e, we, owe, InitCap nonNum 5 maleName no lastName no no no TOKEN-D. D D. D. D. . D. D. D. singleCap nonNum 0 no no no no no no TOKEN-variable- v va var vari - e- le- ble- others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
kernel|||classifier.-Neural|||Comput|||7:|||72|||85. normal noYear noLongAuthorLine period TOKEN-kernel k ke ker kern l el nel rnel others nonNum 0 no no no no no no TOKEN-classifier.-Neural c cl cla clas l al ral ural others nonNum 0 no no no no no no TOKEN-85. 8 85 85. 85. . 5. 85. 85. others 2dig 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Luoto,|||M.|||et|||al.|||2005.|||Uncertainty|||of|||bioclimate|||envelope normal hasYear noLongAuthorLine other TOKEN-Luoto, L Lu Luo Luot , o, to, oto, InitCap nonNum 20 no no lastName no placeName no TOKEN-M. M M. M. M. . M. M. M. singleCap nonNum 0 no no no no no no TOKEN-envelope e en env enve e pe ope lope others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new unknown
models|||based|||on|||geographical|||distribution|||of|||species. normal noYear noLongAuthorLine period TOKEN-models m mo mod mode s ls els dels others nonNum 0 no no no no no no TOKEN-based b ba bas base d ed sed ased others nonNum 0 no no no no no no TOKEN-species. s sp spe spec . s. es. ies. others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue unknown
-Global|||Ecol.|||Biogeogr.|||14:|||575-584. normal noYear noLongAuthorLine period TOKEN--Global - -G -Gl -Glo l al bal obal InitCap nonNum 0 no no no no no no TOKEN-Ecol. E Ec Eco Ecol . l. ol. col. InitCap nonNum 0 no no no no no no TOKEN-575-584. 5 57 575 575- . 4. 84. 584. others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Mac|||Nally,|||R.|||and|||Fleishman,|||E.|||2004.|||A|||successful|||predictive normal hasYear noLongAuthorLine other TOKEN-Mac M Ma Mac Mac c ac Mac Mac InitCap nonNum 5 maleName no lastName no no no TOKEN-Nally, N Na Nal Nall , y, ly, lly, InitCap nonNum 4 no no lastName no no no TOKEN-predictive p pr pre pred e ve ive tive others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new unknown
model|||of|||species|||richness|||based|||on|||indicator|||species. normal noYear noLongAuthorLine period TOKEN-model m mo mod mode l el del odel others nonNum 4 no no lastName no no no TOKEN-of o of of of f of of of others nonNum 48 no no no no placeName publisherName TOKEN-species. s sp spe spec . s. es. ies. others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue unknown
-Conserv.|||Biol.|||18:|||646-654. normal noYear noLongAuthorLine period TOKEN--Conserv. - -C -Co -Con . v. rv. erv. InitCap nonNum 0 no no no no no no TOKEN-Biol. B Bi Bio Biol . l. ol. iol. InitCap nonNum 0 no no no no no no TOKEN-646-654. 6 64 646 646- . 4. 54. 654. others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
McCarthy,|||M.|||A.|||and|||Masters,|||P.|||2005.|||Profiting|||from|||prior normal hasYear noLongAuthorLine other TOKEN-McCarthy, M Mc McC McCa , y, hy, thy, InitCap nonNum 4 no no lastName no no no TOKEN-M. M M. M. M. . M. M. M. singleCap nonNum 0 no no no no no no TOKEN-prior p pr pri prio r or ior rior others nonNum 4 no no lastName no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
information|||in|||Bayesian|||analyses|||of|||ecological|||data.-J. normal noYear noLongAuthorLine period TOKEN-information i in inf info n on ion tion others nonNum 0 no no no no no no TOKEN-in i in in in n in in in others nonNum 4 no no lastName no no no TOKEN-data.-J. d da dat data . J. -J. .-J. others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Appl.|||Ecol.|||42:1012-1019. normal hasYear noLongAuthorLine period TOKEN-Appl. A Ap App Appl . l. pl. ppl. InitCap nonNum 4 no no lastName no no no TOKEN-Ecol. E Ec Eco Ecol . l. ol. col. InitCap nonNum 0 no no no no no no TOKEN-42:1012-1019. 4 42 42: 42:1 . 9. 19. 019. others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Moilanen,|||A.|||et|||al.|||2005.|||Prioritizing|||multiple-use|||landscapes normal hasYear noLongAuthorLine other TOKEN-Moilanen, M Mo Moi Moil , n, en, nen, InitCap nonNum 4 no no lastName no no no TOKEN-A. A A. A. A. . A. A. A. singleCap nonNum 32 no no no no no publisherName TOKEN-landscapes l la lan land s es pes apes others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new unknown
for|||conservation:|||methods|||for|||large|||multi-species|||planning normal noYear noLongAuthorLine other TOKEN-for f fo for for r or for for others nonNum 32 no no no no no publisherName TOKEN-conservation: c co con cons : n: on: ion: others nonNum 0 no no no no no no TOKEN-planning p pl pla plan g ng ing ning others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue unknown
problems.-Proc.|||R.|||Soc.|||B|||272:|||1885|||1891. normal hasYear noLongAuthorLine period TOKEN-problems.-Proc. p pr pro prob . c. oc. roc. others nonNum 0 no no no no no no TOKEN-R. R R. R. R. . R. R. R. singleCap nonNum 0 no no no no no no TOKEN-1891. 1 18 189 1891 . 1. 91. 891. others 4+dig 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Moisen,|||G.|||G.|||and|||Frescino,|||T.|||S.|||2002.|||Comparing|||five normal hasYear noLongAuthorLine other TOKEN-Moisen, M Mo Moi Mois , n, en, sen, InitCap nonNum 0 no no no no no no TOKEN-G. G G. G. G. . G. G. G. singleCap nonNum 32 no no no no no publisherName TOKEN-five f fi fiv five e ve ive five others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new unknown
modeling|||techniques|||for|||predicting|||forest|||characteristics. normal noYear noLongAuthorLine period TOKEN-modeling m mo mod mode g ng ing ling others nonNum 0 no no no no no no TOKEN-techniques t te tec tech s es ues ques others nonNum 0 no no no no no no TOKEN-characteristics. c ch cha char . s. cs. ics. others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue unknown
-Ecol.|||Modell.|||157:|||209-225. normal noYear noLongAuthorLine period TOKEN--Ecol. - -E -Ec -Eco . l. ol. col. InitCap nonNum 0 no no no no no no TOKEN-Modell. M Mo Mod Mode . l. ll. ell. InitCap nonNum 0 no no no no no no TOKEN-209-225. 2 20 209 209- . 5. 25. 225. others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Mun˜oz,J.|||and|||Fellicı´simo,|||A´.|||M.|||2004.|||Comparison|||of normal hasYear noLongAuthorLine other TOKEN-Mun˜oz,J. M Mu Mun Mun˜ . J. ,J. z,J. InitCap nonNum 0 no no no no no no TOKEN-and a an and and d nd and and others nonNum 0 no no no no no no TOKEN-of o of of of f of of of others nonNum 48 no no no no placeName publisherName xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new unknown
statistical|||methods|||commonly|||used|||in|||predictive|||modeling. normal noYear noLongAuthorLine period TOKEN-statistical s st sta stat l al cal ical others nonNum 0 no no no no no no TOKEN-methods m me met meth s ds ods hods others nonNum 0 no no no no no no TOKEN-modeling. m mo mod mode . g. ng. ing. others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue unknown
-J.|||Veg.|||Sci.|||15:|||285-292. normal noYear noLongAuthorLine period TOKEN--J. - -J -J. -J. . J. -J. -J. singleCap nonNum 4 no no lastName no no no TOKEN-Veg. V Ve Veg Veg. . g. eg. Veg. InitCap nonNum 0 no no no no no no TOKEN-285-292. 2 28 285 285- . 2. 92. 292. others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Murphy,|||A.|||H.|||and|||Winkler,|||R.|||L.|||1992.|||Diagnostic|||verification normal hasYear noLongAuthorLine other TOKEN-Murphy, M Mu Mur Murp , y, hy, phy, InitCap nonNum 20 no no lastName no placeName no TOKEN-A. A A. A. A. . A. A. A. singleCap nonNum 32 no no no no no publisherName TOKEN-verification v ve ver veri n on ion tion others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
of|||probability|||forecasts.-Int.|||J.|||Forecasting|||7:|||435|||455. normal noYear noLongAuthorLine period TOKEN-of o of of of f of of of others nonNum 48 no no no no placeName publisherName TOKEN-probability p pr pro prob y ty ity lity others nonNum 0 no no no no no no TOKEN-455. 4 45 455 455. . 5. 55. 455. others 3dig 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Pearce,|||J.|||and|||Ferrier,|||S.|||2000a.|||Evaluating|||the|||predictive normal hasYear noLongAuthorLine other TOKEN-Pearce, P Pe Pea Pear , e, ce, rce, InitCap nonNum 5 maleName no lastName no no no TOKEN-J. J J. J. J. . J. J. J. singleCap nonNum 4 no no lastName no no no TOKEN-predictive p pr pre pred e ve ive tive others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new unknown
performance|||of|||habitat|||models|||developed|||using|||logistic normal noYear noLongAuthorLine other TOKEN-performance p pe per perf e ce nce ance others nonNum 0 no no no no no no TOKEN-of o of of of f of of of others nonNum 48 no no no no placeName publisherName TOKEN-logistic l lo log logi c ic tic stic others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue unknown
regression.-Ecol.|||Modell.|||133:|||225-245. normal noYear noLongAuthorLine period TOKEN-regression.-Ecol. r re reg regr . l. ol. col. others nonNum 0 no no no no no no TOKEN-Modell. M Mo Mod Mode . l. ll. ell. InitCap nonNum 0 no no no no no no TOKEN-225-245. 2 22 225 225- . 5. 45. 245. others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Pearce,|||J.|||and|||Ferrier,|||S.|||2000b.|||An|||evaluation|||of|||alternative normal hasYear noLongAuthorLine other TOKEN-Pearce, P Pe Pea Pear , e, ce, rce, InitCap nonNum 5 maleName no lastName no no no TOKEN-J. J J. J. J. . J. J. J. singleCap nonNum 4 no no lastName no no no TOKEN-alternative a al alt alte e ve ive tive others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new unknown
algorithms|||for|||fitting|||species|||distribution|||models|||using normal noYear noLongAuthorLine other TOKEN-algorithms a al alg algo s ms hms thms others nonNum 0 no no no no no no TOKEN-for f fo for for r or for for others nonNum 32 no no no no no publisherName TOKEN-using u us usi usin g ng ing sing others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue unknown
logistic|||regression.-Ecol.|||Modell.|||128:|||127-147. normal noYear noLongAuthorLine period TOKEN-logistic l lo log logi c ic tic stic others nonNum 0 no no no no no no TOKEN-regression.-Ecol. r re reg regr . l. ol. col. others nonNum 0 no no no no no no TOKEN-127-147. 1 12 127 127- . 7. 47. 147. others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Pearce,|||J.|||L.|||and|||Boyce,|||M.|||S.|||in|||press.|||Modelling|||distribution normal noYear noLongAuthorLine other TOKEN-Pearce, P Pe Pea Pear , e, ce, rce, InitCap nonNum 5 maleName no lastName no no no TOKEN-J. J J. J. J. . J. J. J. singleCap nonNum 4 no no lastName no no no TOKEN-distribution d di dis dist n on ion tion others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
and|||abundance|||with|||presence-only|||data.-J.|||Appl.|||Ecol. normal noYear noLongAuthorLine period TOKEN-and a an and and d nd and and others nonNum 0 no no no no no no TOKEN-abundance a ab abu abun e ce nce ance others nonNum 0 no no no no no no TOKEN-Ecol. E Ec Eco Ecol . l. ol. col. InitCap nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Pearce,|||J.,|||Ferrier,|||S.|||and|||Scotts,|||D.|||2001.|||An|||evaluation|||of|||the normal hasYear noLongAuthorLine other TOKEN-Pearce, P Pe Pea Pear , e, ce, rce, InitCap nonNum 5 maleName no lastName no no no TOKEN-J., J J. J., J., , ., J., J., singleCap nonNum 4 no no lastName no no no TOKEN-the t th the the e he the the others nonNum 32 no no no no no publisherName xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new unknown
predictive|||performance|||of|||distributional|||models|||for|||flora normal noYear noLongAuthorLine other TOKEN-predictive p pr pre pred e ve ive tive others nonNum 0 no no no no no no TOKEN-performance p pe per perf e ce nce ance others nonNum 0 no no no no no no TOKEN-flora f fl flo flor a ra ora lora others nonNum 22 no femaleName lastName no placeName no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue unknown
and|||fauna|||in|||north-east|||New|||South|||Wales.-J.|||Environ. normal noYear noLongAuthorLine period TOKEN-and a an and and d nd and and others nonNum 0 no no no no no no TOKEN-fauna f fa fau faun a na una auna others nonNum 0 no no no no no no TOKEN-Environ. E En Env Envi . n. on. ron. InitCap nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Mange.|||62:|||171-184. normal noYear noLongAuthorLine period TOKEN-Mange. M Ma Man Mang . e. ge. nge. InitCap nonNum 0 no no no no no no TOKEN-62: 6 62 62: 62: : 2: 62: 62: others 2dig 0 no no no no no no TOKEN-171-184. 1 17 171 171- . 4. 84. 184. others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Peterson,|||A.|||T.|||2003.|||Predicting|||the|||geography|||of|||species’ normal hasYear noLongAuthorLine other TOKEN-Peterson, P Pe Pet Pete , n, on, son, InitCap nonNum 4 no no lastName no no no TOKEN-A. A A. A. A. . A. A. A. singleCap nonNum 32 no no no no no publisherName TOKEN-species’ s sp spe spec ’ s’ es’ ies’ others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
invasions|||via|||ecological|||niche|||modeling.-Quart.|||Rev.|||Biol. normal noYear noLongAuthorLine period TOKEN-invasions i in inv inva s ns ons ions others nonNum 0 no no no no no no TOKEN-via v vi via via a ia via via others nonNum 4 no no lastName no no no TOKEN-Biol. B Bi Bio Biol . l. ol. iol. InitCap nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
78:|||419-433. normal noYear noLongAuthorLine period TOKEN-78: 7 78 78: 78: : 8: 78: 78: others 2dig 0 no no no no no no TOKEN-419-433. 4 41 419 419- . 3. 33. 433. others possiblePage 0 no no no no no no TOKEN-419-433. 4 41 419 419- . 3. 33. 433. others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Peterson,|||A.|||T.|||2005.|||Kansas|||gap|||analysis:|||the|||importance normal hasYear noLongAuthorLine other TOKEN-Peterson, P Pe Pet Pete , n, on, son, InitCap nonNum 4 no no lastName no no no TOKEN-A. A A. A. A. . A. A. A. singleCap nonNum 32 no no no no no publisherName TOKEN-importance i im imp impo e ce nce ance others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new unknown
of|||validating|||distributional|||models|||before|||using|||them. normal noYear noLongAuthorLine period TOKEN-of o of of of f of of of others nonNum 48 no no no no placeName publisherName TOKEN-validating v va val vali g ng ing ting others nonNum 0 no no no no no no TOKEN-them. t th the them . m. em. hem. others nonNum 4 no no lastName no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue unknown
-Southwest.|||Nat,|||pp.|||230-236 normal noYear noLongAuthorLine other TOKEN--Southwest. - -S -So -Sou . t. st. est. InitCap nonNum 0 no no no no no no TOKEN-Nat, N Na Nat Nat, , t, at, Nat, InitCap nonNum 3 maleName femaleName no no no no TOKEN-230-236 2 23 230 230- 6 36 236 -236 others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Peterson,|||A.|||T.,|||Martinez-Meyer,|||E.|||and|||Gonzalez-Salazar,|||C. normal noYear isLongAuthorLine period TOKEN-Peterson, P Pe Pet Pete , n, on, son, InitCap nonNum 4 no no lastName no no no TOKEN-A. A A. A. A. . A. A. A. singleCap nonNum 32 no no no no no publisherName TOKEN-C. C C. C. C. . C. C. C. singleCap nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new unknown
2004.|||Reconstructing|||the|||pleistocene|||geography|||of|||the normal hasYear noLongAuthorLine other TOKEN-2004. 2 20 200 2004 . 4. 04. 004. others year 0 no no no no no no TOKEN-Reconstructing R Re Rec Reco g ng ing ting InitCap nonNum 0 no no no no no no TOKEN-the t th the the e he the the others nonNum 32 no no no no no publisherName xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue unknown
Aphelocoma|||jays|||(Corvidae).-Biodiv.|||Res.|||10:|||237-246. normal noYear noLongAuthorLine period TOKEN-Aphelocoma A Ap Aph Aphe a ma oma coma InitCap nonNum 0 no no no no no no TOKEN-jays j ja jay jays s ys ays jays others nonNum 0 no no no no no no TOKEN-237-246. 2 23 237 237- . 6. 46. 246. others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Phillips,|||S.|||J.,|||Dudik,|||M.|||and|||Schapire,|||R.|||E.|||2004.|||A|||maximum normal hasYear noLongAuthorLine other TOKEN-Phillips, P Ph Phi Phil , s, ps, ips, InitCap nonNum 4 no no lastName no no no TOKEN-S. S S. S. S. . S. S. S. singleCap nonNum 32 no no no no no publisherName TOKEN-maximum m ma max maxi m um mum imum others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
entropy|||approach|||to|||species|||distribution|||modeling.-In: normal noYear noLongAuthorLine colon TOKEN-entropy e en ent entr y py opy ropy others nonNum 0 no no no no no no TOKEN-approach a ap app appr h ch ach oach others nonNum 0 no no no no no no TOKEN-modeling.-In: m mo mod mode : n: In: -In: others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Proc.|||of|||the|||21st|||International|||Conference|||on|||Machine normal noYear noLongAuthorLine other TOKEN-Proc. P Pr Pro Proc . c. oc. roc. InitCap nonNum 0 no no no no no no TOKEN-of o of of of f of of of others nonNum 48 no no no no placeName publisherName TOKEN-Machine M Ma Mac Mach e ne ine hine InitCap nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Learning,|||Banff,|||Canada,|||2004. short hasYear noLongAuthorLine period TOKEN-Learning, L Le Lea Lear , g, ng, ing, InitCap nonNum 32 no no no no no publisherName TOKEN-Banff, B Ba Ban Banf , f, ff, nff, InitCap nonNum 16 no no no no placeName no TOKEN-2004. 2 20 200 2004 . 4. 04. 004. others year 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_continue unknown
Phillips,|||S.|||J.,|||Anderson,|||R.|||P.|||and|||Schapire,|||R.|||E.|||2006. normal hasYear noLongAuthorLine period TOKEN-Phillips, P Ph Phi Phil , s, ps, ips, InitCap nonNum 4 no no lastName no no no TOKEN-S. S S. S. S. . S. S. S. singleCap nonNum 32 no no no no no publisherName TOKEN-2006. 2 20 200 2006 . 6. 06. 006. others year 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_left xmlPara_new unknown
Maximum|||entropy|||modeling|||of|||species|||geographic|||distribu- normal noYear noLongAuthorLine hyphen TOKEN-Maximum M Ma Max Maxi m um mum imum InitCap nonNum 0 no no no no no no TOKEN-entropy e en ent entr y py opy ropy others nonNum 0 no no no no no no TOKEN-distribu- d di dis dist - u- bu- ibu- others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_right xmlPara_continue unknown
tions.-Ecol.|||Modell.|||190:|||231-259. normal noYear noLongAuthorLine period TOKEN-tions.-Ecol. t ti tio tion . l. ol. col. others nonNum 0 no no no no no no TOKEN-Modell. M Mo Mod Mode . l. ll. ell. InitCap nonNum 0 no no no no no no TOKEN-231-259. 2 23 231 231- . 9. 59. 259. others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Pielke|||Jr,|||R.|||A.|||2003.|||The|||role|||of|||models|||in|||prediction|||for normal hasYear noLongAuthorLine other TOKEN-Pielke P Pi Pie Piel e ke lke elke InitCap nonNum 0 no no no no no no TOKEN-Jr, J Jr Jr, Jr, , r, Jr, Jr, InitCap nonNum 0 no no no no no no TOKEN-for f fo for for r or for for others nonNum 32 no no no no no publisherName xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
decision.-In:|||Canham,|||C.,|||Cole,|||J.|||and|||Lauenroth,|||W.|||K. normal noYear isLongAuthorLine period TOKEN-decision.-In: d de dec deci : n: In: -In: others nonNum 0 no no no no no no TOKEN-Canham, C Ca Can Canh , m, am, ham, InitCap nonNum 4 no no lastName no no no TOKEN-K. K K. K. K. . K. K. K. singleCap nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
(eds),|||Models|||in|||ecosystem|||science.|||Princeton|||Univ.|||Press, normal noYear noLongAuthorLine comma TOKEN-(eds), ( (e (ed (eds , ), s), ds), others nonNum 0 no no no no no no TOKEN-Models M Mo Mod Mode s ls els dels InitCap nonNum 0 no no no no no no TOKEN-Press, P Pr Pre Pres , s, ss, ess, InitCap nonNum 36 no no lastName no no publisherName xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
pp.|||111-135. normal noYear noLongAuthorLine period TOKEN-pp. p pp pp. pp. . p. pp. pp. others nonNum 0 no no no no no no TOKEN-111-135. 1 11 111 111- . 5. 35. 135. others possiblePage 0 no no no no no no TOKEN-111-135. 1 11 111 111- . 5. 35. 135. others possiblePage 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
Randin,|||C.|||F.|||et|||al.|||in|||press.|||Are|||species|||distribution|||models normal noYear noLongAuthorLine other TOKEN-Randin, R Ra Ran Rand , n, in, din, InitCap nonNum 0 no no no no no no TOKEN-C. C C. C. C. . C. C. C. singleCap nonNum 0 no no no no no no TOKEN-models m mo mod mode s ls els dels others nonNum 0 no no no no no no xmlBullet_no xmlBold_no xmlItalic_no xmlFontSize_normal xmlBeginLine_normal xmlPara_new unknown
